Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2025-11-14,000547,BUY,8400,9.41,79044.0,0.0,0.0,主升浪启动,335.6
2025-11-14,600516,SELL,100,6.43,643.0,-21.0,-3.16,策略S点(破均线),978.6
2025-11-14,600118,SELL,3900,43.2,168480.0,-6981.0,-3.98,策略S点(破均线),169458.6
2025-11-14,600115,SELL,100,5.24,524.0,23.0,4.59,超时强平(9天),169982.6
2025-11-14,000933,SELL,2000,25.73,51460.0,-2460.0,-4.56,策略S点(破均线),221442.6
2025-11-14,000039,BUY,22300,8.94,199362.0,0.0,0.0,主升浪启动,22080.6
2025-11-14,600157,BUY,12300,1.79,22017.0,0.0,0.0,主升浪启动,63.6
2025-11-17,300438,SELL,3300,53.37,176121.0,-11352.0,-6.06,止损,176184.6
2025-11-17,002756,BUY,3100,56.28,174468.0,0.0,0.0,主升浪启动,1716.6
2025-11-17,300058,BUY,100,8.69,869.0,0.0,0.0,主升浪启动,847.6
2025-11-17,002603,SELL,100,21.06,2106.0,234.0,12.5,止盈,2953.6
2025-11-17,600875,SELL,1200,22.32,26784.0,-2340.0,-8.03,策略S点(破均线),29737.6
2025-11-17,601229,SELL,2900,10.09,29261.0,290.0,1.0,超时强平(9天),58998.6
2025-11-18,300390,SELL,4000,59.46,237840.0,38600.0,19.37,止盈,296838.6
2025-11-18,000547,SELL,8400,11.0,92400.0,13356.0,16.9,止盈,389238.6
2025-11-18,000547,BUY,17500,11.39,199325.0,0.0,0.0,主升浪启动,189913.6
2025-11-18,002497,SELL,100,25.58,2558.0,350.0,15.85,止盈,192471.6
2025-11-18,601360,BUY,13700,14.02,192074.0,0.0,0.0,主升浪启动,397.6
2025-11-18,601600,SELL,18400,10.75,197800.0,-2024.0,-1.01,策略S点(破均线),198197.6
2025-11-18,600219,SELL,35600,4.67,166270.66,-13490.52,-7.5,策略S点(破均线),364468.27
2025-11-18,300118,SELL,100,12.35,1235.0,-32.0,-2.53,策略S点(破均线),365703.27
