回测开始日期,回测结束日期,止盈(%),止损(%),最大持仓(天),斜率阈值(°),绝对盈亏(元),总收益率(%),总交易笔数,胜率(%)
2026-1-1,2026-4-12,18.0,14.0,11,15.0,-18736.55,-1.87,177,28.81
2026-1-1,2026-4-12,13.0,12.0,14,15.0,-18771.76,-1.88,164,25.61
2026-1-1,2026-4-12,23.0,13.0,8,15.0,-18770.2,-1.88,147,34.69
2026-1-1,2026-4-12,19.0,13.0,14,20.0,-18875.74,-1.89,144,27.78
2026-1-1,2026-4-12,20.0,11.0,8,15.0,-18856.19,-1.89,164,33.54
2026-1-1,2026-4-12,14.0,2.0,9,15.0,-18911.23,-1.89,209,23.92
2026-1-1,2026-4-12,25.0,2.0,9,20.0,-19185.04,-1.92,169,22.49
2026-1-1,2026-4-12,24.0,2.0,9,20.0,-19185.04,-1.92,169,22.49
2026-1-1,2026-4-12,17.0,13.0,11,15.0,-19261.55,-1.93,172,28.49
2026-1-1,2026-4-12,19.0,13.0,8,25.0,-19275.94,-1.93,150,33.33
2026-1-1,2026-4-12,13.0,7.0,6,15.0,-19354.43,-1.94,190,34.74
2026-1-1,2026-4-12,19.0,10.0,7,30.0,-19368.21,-1.94,153,37.25
2026-1-1,2026-4-12,17.0,8.0,14,30.0,-19398.55,-1.94,152,29.61
2026-1-1,2026-4-12,15.0,11.0,7,30.0,-19523.83,-1.95,164,36.59
2026-1-1,2026-4-12,13.0,7.0,7,25.0,-19599.62,-1.96,193,35.23
2026-1-1,2026-4-12,12.0,13.0,5,25.0,-19571.31,-1.96,198,35.86
2026-1-1,2026-4-12,12.0,2.0,7,30.0,-19718.86,-1.97,193,28.5
2026-1-1,2026-4-12,23.0,12.0,10,30.0,-19730.95,-1.97,131,28.24
2026-1-1,2026-4-12,24.0,5.0,11,30.0,-19776.38,-1.98,126,26.19
2026-1-1,2026-4-12,23.0,10.0,8,15.0,-19941.2,-1.99,148,35.14
2026-1-1,2026-4-12,25.0,3.0,7,15.0,-19930.02,-1.99,181,27.62
2026-1-1,2026-4-12,24.0,3.0,7,15.0,-19930.02,-1.99,181,27.62
2026-1-1,2026-4-12,21.0,13.0,8,25.0,-19894.94,-1.99,145,34.48
2026-1-1,2026-4-12,14.0,7.0,8,30.0,-19993.76,-2.0,149,34.23
2026-1-1,2026-4-12,23.0,7.0,10,30.0,-20125.95,-2.01,133,27.82
2026-1-1,2026-4-12,9.0,2.0,6,25.0,-20191.72,-2.02,223,28.7
2026-1-1,2026-4-12,24.0,10.0,8,15.0,-20194.2,-2.02,160,34.38
2026-1-1,2026-4-12,19.0,14.0,5,25.0,-20346.29,-2.03,169,39.64
2026-1-1,2026-4-12,20.0,11.0,8,20.0,-20335.19,-2.03,160,34.38
2026-1-1,2026-4-12,18.0,15.0,8,20.0,-20406.32,-2.04,168,32.74
2026-1-1,2026-4-12,22.0,11.0,5,30.0,-20400.29,-2.04,167,33.53
2026-1-1,2026-4-12,24.0,7.0,8,15.0,-20510.2,-2.05,166,33.13
2026-1-1,2026-4-12,25.0,7.0,8,15.0,-20510.2,-2.05,166,33.13
2026-1-1,2026-4-12,18.0,2.0,5,25.0,-20543.46,-2.05,210,29.52
2026-1-1,2026-4-12,19.0,13.0,5,25.0,-20698.29,-2.07,168,39.29
2026-1-1,2026-4-12,14.0,12.0,8,20.0,-20744.35,-2.07,169,32.54
2026-1-1,2026-4-12,19.0,2.0,10,30.0,-20793.6,-2.08,148,20.27
2026-1-1,2026-4-12,15.0,11.0,6,15.0,-20929.48,-2.09,194,37.11
2026-1-1,2026-4-12,9.0,9.0,6,25.0,-20880.11,-2.09,189,39.15
2026-1-1,2026-4-12,11.0,2.0,11,20.0,-20882.36,-2.09,203,25.62
2026-1-1,2026-4-12,24.0,3.0,12,15.0,-20879.92,-2.09,163,22.09
2026-1-1,2026-4-12,16.0,12.0,14,20.0,-20932.55,-2.09,165,30.3
2026-1-1,2026-4-12,18.0,14.0,7,15.0,-21001.51,-2.1,185,34.59
2026-1-1,2026-4-12,23.0,10.0,5,15.0,-21048.55,-2.1,195,39.49
2026-1-1,2026-4-12,17.0,11.0,5,30.0,-21046.25,-2.1,194,37.63
2026-1-1,2026-4-12,11.0,7.0,5,20.0,-21107.37,-2.11,208,40.38
2026-1-1,2026-4-12,12.0,2.0,11,30.0,-21179.11,-2.12,186,27.42
2026-1-1,2026-4-12,21.0,13.0,8,30.0,-21243.94,-2.12,129,33.33
2026-1-1,2026-4-12,16.0,6.0,9,30.0,-21321.29,-2.13,151,31.13
2026-1-1,2026-4-12,15.0,15.0,6,25.0,-21426.69,-2.14,188,37.23
2026-1-1,2026-4-12,11.0,8.0,6,20.0,-21439.11,-2.14,192,37.5
2026-1-1,2026-4-12,19.0,2.0,10,25.0,-21475.6,-2.15,166,23.49
2026-1-1,2026-4-12,21.0,15.0,5,15.0,-21644.29,-2.16,151,35.76
2026-1-1,2026-4-12,14.0,12.0,10,15.0,-21630.82,-2.16,158,29.75
2026-1-1,2026-4-12,20.0,12.0,12,15.0,-21609.6,-2.16,128,30.47
2026-1-1,2026-4-12,22.0,15.0,5,15.0,-21644.29,-2.16,151,35.76
2026-1-1,2026-4-12,14.0,8.0,9,30.0,-21661.91,-2.17,155,32.26
2026-1-1,2026-4-12,12.0,13.0,6,25.0,-21790.91,-2.18,174,36.21
2026-1-1,2026-4-12,15.0,10.0,11,15.0,-21896.37,-2.19,161,29.81
2026-1-1,2026-4-12,21.0,3.0,9,30.0,-21908.6,-2.19,142,21.83
2026-1-1,2026-4-12,17.0,12.0,8,20.0,-22169.32,-2.22,167,35.33
2026-1-1,2026-4-12,16.0,2.0,9,15.0,-22283.23,-2.23,200,21.0
2026-1-1,2026-4-12,21.0,7.0,8,15.0,-22402.19,-2.24,159,33.96
2026-1-1,2026-4-12,21.0,15.0,8,30.0,-22481.94,-2.25,128,32.81
2026-1-1,2026-4-12,21.0,14.0,8,30.0,-22481.94,-2.25,128,32.81
2026-1-1,2026-4-12,16.0,12.0,6,25.0,-22473.69,-2.25,174,35.63
2026-1-1,2026-4-12,15.0,5.0,9,15.0,-22591.98,-2.26,198,27.27
2026-1-1,2026-4-12,23.0,5.0,5,15.0,-22737.27,-2.27,210,35.24
2026-1-1,2026-4-12,24.0,3.0,11,30.0,-22715.35,-2.27,128,24.22
2026-1-1,2026-4-12,25.0,10.0,12,25.0,-22763.6,-2.28,118,31.36
2026-1-1,2026-4-12,14.0,11.0,11,20.0,-22773.82,-2.28,158,27.85
2026-1-1,2026-4-12,22.0,3.0,12,30.0,-22750.6,-2.28,138,23.19
2026-1-1,2026-4-12,13.0,2.0,7,15.0,-22923.5,-2.29,235,29.36
2026-1-1,2026-4-12,25.0,9.0,12,25.0,-22907.6,-2.29,120,30.83
2026-1-1,2026-4-12,24.0,4.0,9,30.0,-22954.6,-2.3,134,26.87
2026-1-1,2026-4-12,20.0,15.0,8,15.0,-23126.94,-2.31,149,33.56
2026-1-1,2026-4-12,16.0,9.0,8,20.0,-23221.32,-2.32,177,31.64
2026-1-1,2026-4-12,25.0,15.0,7,25.0,-23169.65,-2.32,156,34.62
2026-1-1,2026-4-12,24.0,3.0,12,30.0,-23317.6,-2.33,134,23.13
2026-1-1,2026-4-12,21.0,3.0,13,30.0,-23329.6,-2.33,135,23.7
2026-1-1,2026-4-12,18.0,15.0,8,25.0,-23275.45,-2.33,156,35.26
2026-1-1,2026-4-12,23.0,2.0,15,20.0,-23447.6,-2.34,163,22.7
2026-1-1,2026-4-12,14.0,15.0,5,15.0,-23494.19,-2.35,205,38.05
2026-1-1,2026-4-12,12.0,2.0,12,20.0,-23522.11,-2.35,206,25.24
2026-1-1,2026-4-12,18.0,12.0,14,15.0,-23531.55,-2.35,162,27.16
2026-1-1,2026-4-12,23.0,11.0,12,15.0,-23645.21,-2.36,129,30.23
2026-1-1,2026-4-12,22.0,9.0,8,20.0,-23594.2,-2.36,153,35.95
2026-1-1,2026-4-12,15.0,10.0,7,25.0,-23614.77,-2.36,170,34.12
2026-1-1,2026-4-12,21.0,2.0,11,15.0,-23732.56,-2.37,173,23.7
2026-1-1,2026-4-12,21.0,7.0,10,30.0,-23808.95,-2.38,120,30.0
2026-1-1,2026-4-12,11.0,2.0,8,20.0,-23767.8,-2.38,212,25.47
2026-1-1,2026-4-12,25.0,8.0,12,15.0,-23910.6,-2.39,113,30.97
2026-1-1,2026-4-12,23.0,10.0,12,15.0,-24114.21,-2.41,130,33.08
2026-1-1,2026-4-12,17.0,12.0,8,15.0,-24110.32,-2.41,176,33.52
2026-1-1,2026-4-12,13.0,7.0,5,20.0,-24208.86,-2.42,200,41.0
2026-1-1,2026-4-12,20.0,15.0,5,25.0,-24238.52,-2.42,157,34.39
2026-1-1,2026-4-12,15.0,10.0,10,20.0,-24326.37,-2.43,163,28.22
2026-1-1,2026-4-12,14.0,13.0,10,20.0,-24426.82,-2.44,153,29.41
2026-1-1,2026-4-12,13.0,15.0,5,30.0,-24372.31,-2.44,193,38.34
2026-1-1,2026-4-12,23.0,9.0,5,15.0,-24531.56,-2.45,195,40.0
2026-1-1,2026-4-12,23.0,14.0,8,25.0,-24536.95,-2.45,151,32.45
2026-1-1,2026-4-12,19.0,2.0,15,25.0,-24533.6,-2.45,164,20.12
2026-1-1,2026-4-12,19.0,2.0,14,25.0,-24533.6,-2.45,164,20.12
2026-1-1,2026-4-12,13.0,2.0,6,30.0,-24636.72,-2.46,192,29.69
2026-1-1,2026-4-12,14.0,2.0,7,15.0,-24634.19,-2.46,217,29.49
2026-1-1,2026-4-12,15.0,7.0,7,25.0,-24745.39,-2.47,165,34.55
2026-1-1,2026-4-12,25.0,2.0,8,30.0,-24778.95,-2.48,167,22.16
2026-1-1,2026-4-12,16.0,5.0,9,30.0,-24945.47,-2.49,171,29.24
2026-1-1,2026-4-12,12.0,2.0,9,25.0,-24876.11,-2.49,201,27.86
2026-1-1,2026-4-12,17.0,9.0,7,30.0,-25033.32,-2.5,167,34.13
2026-1-1,2026-4-12,14.0,10.0,8,15.0,-25004.68,-2.5,179,36.31
2026-1-1,2026-4-12,21.0,11.0,5,20.0,-25120.38,-2.51,177,37.85
2026-1-1,2026-4-12,16.0,15.0,14,15.0,-25058.55,-2.51,170,28.82
2026-1-1,2026-4-12,15.0,12.0,6,25.0,-25102.69,-2.51,190,36.84
2026-1-1,2026-4-12,21.0,12.0,8,30.0,-25179.94,-2.52,133,34.59
2026-1-1,2026-4-12,20.0,13.0,5,20.0,-25154.38,-2.52,172,38.37
2026-1-1,2026-4-12,9.0,12.0,5,25.0,-25340.91,-2.53,222,37.84
2026-1-1,2026-4-12,15.0,12.0,11,30.0,-25263.37,-2.53,148,31.76
2026-1-1,2026-4-12,13.0,10.0,7,20.0,-25277.41,-2.53,203,34.48
2026-1-1,2026-4-12,12.0,10.0,6,25.0,-25497.91,-2.55,176,37.5
2026-1-1,2026-4-12,24.0,3.0,8,15.0,-25655.31,-2.57,190,25.79
2026-1-1,2026-4-12,24.0,13.0,12,30.0,-25749.6,-2.57,108,25.93
2026-1-1,2026-4-12,15.0,15.0,9,30.0,-25741.11,-2.57,149,32.21
2026-1-1,2026-4-12,14.0,11.0,9,20.0,-25827.01,-2.58,171,31.58
2026-1-1,2026-4-12,25.0,11.0,12,30.0,-25801.6,-2.58,119,29.41
2026-1-1,2026-4-12,15.0,13.0,11,25.0,-25920.55,-2.59,164,32.32
2026-1-1,2026-4-12,13.0,6.0,5,20.0,-25919.2,-2.59,200,36.0
2026-1-1,2026-4-12,20.0,12.0,7,30.0,-25892.21,-2.59,147,35.37
2026-1-1,2026-4-12,15.0,12.0,7,30.0,-25942.83,-2.59,160,36.88
2026-1-1,2026-4-12,12.0,15.0,6,25.0,-26030.91,-2.6,178,34.83
2026-1-1,2026-4-12,25.0,8.0,10,30.0,-26037.95,-2.6,128,27.34
2026-1-1,2026-4-12,20.0,14.0,14,15.0,-26041.6,-2.6,126,25.4
2026-1-1,2026-4-12,14.0,14.0,10,20.0,-26085.82,-2.61,154,29.22
2026-1-1,2026-4-12,22.0,11.0,8,15.0,-26240.2,-2.62,148,35.14
2026-1-1,2026-4-12,13.0,12.0,8,15.0,-26230.09,-2.62,175,33.71
2026-1-1,2026-4-12,19.0,12.0,8,15.0,-26239.19,-2.62,156,33.97
2026-1-1,2026-4-12,15.0,11.0,7,15.0,-26345.41,-2.63,181,37.57
2026-1-1,2026-4-12,23.0,8.0,8,15.0,-26259.2,-2.63,163,35.58
2026-1-1,2026-4-12,18.0,13.0,7,15.0,-26443.51,-2.64,183,35.52
2026-1-1,2026-4-12,19.0,12.0,8,20.0,-26362.19,-2.64,154,33.77
2026-1-1,2026-4-12,23.0,15.0,8,25.0,-26391.95,-2.64,150,29.33
2026-1-1,2026-4-12,18.0,13.0,11,25.0,-26549.55,-2.65,147,29.93
2026-1-1,2026-4-12,16.0,12.0,9,25.0,-26655.53,-2.67,155,32.9
2026-1-1,2026-4-12,25.0,2.0,13,15.0,-26660.85,-2.67,160,22.5
2026-1-1,2026-4-12,24.0,2.0,13,15.0,-26660.85,-2.67,160,22.5
2026-1-1,2026-4-12,14.0,15.0,10,15.0,-26677.55,-2.67,157,24.84
2026-1-1,2026-4-12,21.0,2.0,13,20.0,-26692.6,-2.67,177,20.34
2026-1-1,2026-4-12,18.0,5.0,6,25.0,-26796.91,-2.68,181,36.46
2026-1-1,2026-4-12,21.0,4.0,10,15.0,-26777.24,-2.68,152,28.29
2026-1-1,2026-4-12,15.0,10.0,12,30.0,-26876.55,-2.69,151,29.8
2026-1-1,2026-4-12,14.0,13.0,7,15.0,-26854.31,-2.69,180,34.44
2026-1-1,2026-4-12,15.0,3.0,8,30.0,-26852.58,-2.69,154,25.97
2026-1-1,2026-4-12,14.0,9.0,8,15.0,-26927.68,-2.69,180,36.11
2026-1-1,2026-4-12,22.0,12.0,10,30.0,-26884.95,-2.69,128,28.91
2026-1-1,2026-4-12,14.0,12.0,5,20.0,-27000.89,-2.7,189,38.62
2026-1-1,2026-4-12,10.0,10.0,6,30.0,-27004.4,-2.7,189,36.51
2026-1-1,2026-4-12,11.0,13.0,5,25.0,-26973.91,-2.7,198,34.34
2026-1-1,2026-4-12,16.0,10.0,7,30.0,-27071.77,-2.71,168,38.69
2026-1-1,2026-4-12,24.0,15.0,12,15.0,-27128.6,-2.71,121,30.58
2026-1-1,2026-4-12,24.0,14.0,12,15.0,-27128.6,-2.71,121,30.58
2026-1-1,2026-4-12,18.0,4.0,15,15.0,-27093.37,-2.71,149,26.85
2026-1-1,2026-4-12,9.0,8.0,6,20.0,-27211.11,-2.72,198,36.87
2026-1-1,2026-4-12,23.0,11.0,12,25.0,-27150.21,-2.72,119,31.09
2026-1-1,2026-4-12,19.0,4.0,9,25.0,-27220.6,-2.72,148,28.38
2026-1-1,2026-4-12,20.0,2.0,13,20.0,-27303.6,-2.73,163,20.25
2026-1-1,2026-4-12,18.0,13.0,11,15.0,-27423.55,-2.74,177,28.81
2026-1-1,2026-4-12,16.0,12.0,6,30.0,-27444.69,-2.74,170,35.88
2026-1-1,2026-4-12,25.0,11.0,5,15.0,-27528.56,-2.75,188,40.43
2026-1-1,2026-4-12,19.0,2.0,11,25.0,-27628.6,-2.76,160,21.88
2026-1-1,2026-4-12,23.0,2.0,14,25.0,-27550.6,-2.76,152,21.71
2026-1-1,2026-4-12,18.0,2.0,13,20.0,-27747.6,-2.77,178,21.35
2026-1-1,2026-4-12,15.0,6.0,14,15.0,-27683.11,-2.77,170,24.12
2026-1-1,2026-4-12,15.0,11.0,15,15.0,-27847.82,-2.78,170,27.65
2026-1-1,2026-4-12,13.0,11.0,6,25.0,-27904.55,-2.79,176,35.8
2026-1-1,2026-4-12,22.0,9.0,8,15.0,-27947.2,-2.79,156,35.9
2026-1-1,2026-4-12,13.0,15.0,7,25.0,-28163.16,-2.82,184,33.7
2026-1-1,2026-4-12,15.0,6.0,9,30.0,-28494.11,-2.85,151,33.11
2026-1-1,2026-4-12,17.0,12.0,5,25.0,-28523.27,-2.85,195,39.49
2026-1-1,2026-4-12,15.0,10.0,15,30.0,-28567.55,-2.86,149,31.54
2026-1-1,2026-4-12,20.0,15.0,12,30.0,-28713.6,-2.87,119,31.09
2026-1-1,2026-4-12,15.0,12.0,11,25.0,-28677.55,-2.87,164,28.05
2026-1-1,2026-4-12,14.0,8.0,8,25.0,-28699.24,-2.87,176,35.23
2026-1-1,2026-4-12,17.0,10.0,8,15.0,-28846.32,-2.88,178,33.71
2026-1-1,2026-4-12,13.0,11.0,7,25.0,-28919.21,-2.89,181,34.25
2026-1-1,2026-4-12,18.0,6.0,9,30.0,-28851.11,-2.89,145,30.34
2026-1-1,2026-4-12,16.0,11.0,7,30.0,-29248.83,-2.92,161,35.4
2026-1-1,2026-4-12,25.0,2.0,13,25.0,-29215.6,-2.92,143,22.38
2026-1-1,2026-4-12,14.0,11.0,6,15.0,-29253.78,-2.93,177,38.98
2026-1-1,2026-4-12,13.0,2.0,7,20.0,-29345.8,-2.93,217,27.65
2026-1-1,2026-4-12,15.0,6.0,15,15.0,-29352.98,-2.94,164,23.17
2026-1-1,2026-4-12,18.0,15.0,14,15.0,-29385.55,-2.94,156,27.56
2026-1-1,2026-4-12,23.0,2.0,13,20.0,-29359.6,-2.94,154,23.38
2026-1-1,2026-4-12,18.0,9.0,8,15.0,-29387.32,-2.94,171,35.67
2026-1-1,2026-4-12,20.0,2.0,11,15.0,-29509.51,-2.95,175,21.71
2026-1-1,2026-4-12,20.0,13.0,12,30.0,-29512.66,-2.95,115,28.7
2026-1-1,2026-4-12,23.0,3.0,12,15.0,-29453.92,-2.95,155,25.16
2026-1-1,2026-4-12,15.0,9.0,7,30.0,-29594.77,-2.96,164,38.41
2026-1-1,2026-4-12,14.0,10.0,5,30.0,-29621.18,-2.96,195,39.49
2026-1-1,2026-4-12,18.0,11.0,7,30.0,-29552.32,-2.96,155,35.48
2026-1-1,2026-4-12,9.0,2.0,8,15.0,-29704.79,-2.97,220,26.36
2026-1-1,2026-4-12,16.0,12.0,11,25.0,-29703.55,-2.97,160,30.0
2026-1-1,2026-4-12,14.0,2.0,5,15.0,-29651.35,-2.97,223,26.01
2026-1-1,2026-4-12,15.0,7.0,8,25.0,-29826.45,-2.98,170,35.88
2026-1-1,2026-4-12,16.0,9.0,12,30.0,-30000.55,-3.0,152,30.26
2026-1-1,2026-4-12,10.0,8.0,6,30.0,-30001.43,-3.0,188,35.64
2026-1-1,2026-4-12,14.0,9.0,7,30.0,-30307.65,-3.03,168,37.5
2026-1-1,2026-4-12,16.0,11.0,14,25.0,-30400.55,-3.04,168,30.36
2026-1-1,2026-4-12,12.0,2.0,9,30.0,-30465.11,-3.05,186,28.49
2026-1-1,2026-4-12,22.0,5.0,9,30.0,-30482.99,-3.05,125,28.0
2026-1-1,2026-4-12,9.0,2.0,9,15.0,-30559.67,-3.06,223,26.46
2026-1-1,2026-4-12,16.0,15.0,11,15.0,-30596.55,-3.06,150,29.33
2026-1-1,2026-4-12,17.0,12.0,8,25.0,-30625.45,-3.06,165,35.15
2026-1-1,2026-4-12,18.0,10.0,5,15.0,-30718.77,-3.07,209,36.36
2026-1-1,2026-4-12,25.0,7.0,12,30.0,-30827.6,-3.08,115,27.83
2026-1-1,2026-4-12,18.0,2.0,5,30.0,-30858.98,-3.09,183,29.51
2026-1-1,2026-4-12,24.0,11.0,5,15.0,-30964.56,-3.1,186,40.32
2026-1-1,2026-4-12,17.0,13.0,11,20.0,-31236.55,-3.12,162,29.01
2026-1-1,2026-4-12,18.0,12.0,7,25.0,-31338.32,-3.13,160,33.12
2026-1-1,2026-4-12,21.0,5.0,8,30.0,-31437.94,-3.14,133,27.82
2026-1-1,2026-4-12,21.0,4.0,9,15.0,-31398.38,-3.14,168,25.6
2026-1-1,2026-4-12,21.0,2.0,15,30.0,-31465.6,-3.15,150,21.33
2026-1-1,2026-4-12,21.0,2.0,14,30.0,-31462.6,-3.15,150,21.33
2026-1-1,2026-4-12,13.0,13.0,6,20.0,-31562.35,-3.16,178,36.52
2026-1-1,2026-4-12,17.0,13.0,15,15.0,-31578.55,-3.16,168,26.19
2026-1-1,2026-4-12,18.0,10.0,11,25.0,-31667.55,-3.17,141,31.91
2026-1-1,2026-4-12,14.0,12.0,10,20.0,-31742.82,-3.17,148,29.05
2026-1-1,2026-4-12,23.0,12.0,5,15.0,-31791.16,-3.18,178,38.2
2026-1-1,2026-4-12,14.0,7.0,7,25.0,-31917.39,-3.19,186,34.95
2026-1-1,2026-4-12,13.0,12.0,7,25.0,-31877.21,-3.19,183,34.43
2026-1-1,2026-4-12,21.0,2.0,9,30.0,-31878.99,-3.19,157,21.02
2026-1-1,2026-4-12,16.0,7.0,8,25.0,-31926.45,-3.19,169,35.5
2026-1-1,2026-4-12,19.0,2.0,10,15.0,-31868.85,-3.19,173,22.54
2026-1-1,2026-4-12,15.0,10.0,11,30.0,-31879.55,-3.19,156,30.13
2026-1-1,2026-4-12,15.0,12.0,15,30.0,-31948.37,-3.19,150,30.0
2026-1-1,2026-4-12,17.0,9.0,13,30.0,-31953.55,-3.2,143,27.97
2026-1-1,2026-4-12,22.0,2.0,13,25.0,-32029.6,-3.2,168,20.24
2026-1-1,2026-4-12,19.0,14.0,8,15.0,-32149.19,-3.21,160,33.12
2026-1-1,2026-4-12,21.0,13.0,10,15.0,-32101.95,-3.21,133,31.58
2026-1-1,2026-4-12,11.0,8.0,6,25.0,-32125.11,-3.21,189,37.04
2026-1-1,2026-4-12,9.0,2.0,6,15.0,-32296.96,-3.23,233,31.33
2026-1-1,2026-4-12,13.0,13.0,15,15.0,-32359.76,-3.24,168,27.38
2026-1-1,2026-4-12,12.0,2.0,6,25.0,-32379.72,-3.24,210,31.43
2026-1-1,2026-4-12,9.0,2.0,14,15.0,-32469.67,-3.25,222,26.13
2026-1-1,2026-4-12,15.0,10.0,14,30.0,-32474.55,-3.25,152,30.26
2026-1-1,2026-4-12,22.0,13.0,8,25.0,-32477.95,-3.25,147,32.65
2026-1-1,2026-4-12,12.0,12.0,5,20.0,-32463.89,-3.25,194,41.75
2026-1-1,2026-4-12,9.0,2.0,13,15.0,-32469.67,-3.25,222,26.13
2026-1-1,2026-4-12,9.0,2.0,15,15.0,-32469.67,-3.25,222,26.13
2026-1-1,2026-4-12,9.0,2.0,11,15.0,-32469.67,-3.25,222,26.13
2026-1-1,2026-4-12,9.0,2.0,12,15.0,-32469.67,-3.25,222,26.13
2026-1-1,2026-4-12,9.0,2.0,10,15.0,-32469.67,-3.25,222,26.13
2026-1-1,2026-4-12,24.0,11.0,12,15.0,-32632.6,-3.26,113,31.86
2026-1-1,2026-4-12,14.0,10.0,7,25.0,-32615.65,-3.26,176,36.36
2026-1-1,2026-4-12,24.0,2.0,13,25.0,-32566.6,-3.26,138,21.01
2026-1-1,2026-4-12,23.0,11.0,8,15.0,-32705.2,-3.27,150,34.67
2026-1-1,2026-4-12,24.0,14.0,12,30.0,-32727.6,-3.27,111,25.23
2026-1-1,2026-4-12,24.0,15.0,12,30.0,-32727.6,-3.27,111,25.23
2026-1-1,2026-4-12,19.0,2.0,11,30.0,-32769.6,-3.28,142,21.13
2026-1-1,2026-4-12,13.0,15.0,11,15.0,-32892.09,-3.29,163,26.99
2026-1-1,2026-4-12,24.0,11.0,10,25.0,-32956.95,-3.3,125,28.8
2026-1-1,2026-4-12,24.0,10.0,10,25.0,-32956.95,-3.3,125,28.8
2026-1-1,2026-4-12,16.0,15.0,15,15.0,-32972.55,-3.3,162,30.25
2026-1-1,2026-4-12,8.0,2.0,6,25.0,-33055.79,-3.31,211,28.44
2026-1-1,2026-4-12,14.0,12.0,12,15.0,-33076.82,-3.31,146,28.08
2026-1-1,2026-4-12,14.0,11.0,6,20.0,-33100.78,-3.31,187,37.97
2026-1-1,2026-4-12,24.0,2.0,8,30.0,-33290.95,-3.33,167,22.75
2026-1-1,2026-4-12,17.0,2.0,8,20.0,-33436.58,-3.34,190,25.79
2026-1-1,2026-4-12,13.0,2.0,11,15.0,-33360.35,-3.34,202,24.75
2026-1-1,2026-4-12,11.0,2.0,14,15.0,-33353.6,-3.34,216,25.0
2026-1-1,2026-4-12,24.0,6.0,10,30.0,-33541.95,-3.35,130,28.46
2026-1-1,2026-4-12,20.0,11.0,8,25.0,-33731.94,-3.37,155,33.55
2026-1-1,2026-4-12,18.0,11.0,14,20.0,-33826.55,-3.38,158,26.58
2026-1-1,2026-4-12,16.0,11.0,7,25.0,-33898.83,-3.39,178,35.39
2026-1-1,2026-4-12,15.0,2.0,10,15.0,-33857.49,-3.39,202,20.3
2026-1-1,2026-4-12,17.0,11.0,8,30.0,-33997.45,-3.4,160,34.38
2026-1-1,2026-4-12,9.0,14.0,5,25.0,-33983.91,-3.4,216,37.96
2026-1-1,2026-4-12,14.0,12.0,6,20.0,-34141.78,-3.41,188,36.7
2026-1-1,2026-4-12,12.0,2.0,15,20.0,-34148.11,-3.41,205,25.85
2026-1-1,2026-4-12,20.0,13.0,14,15.0,-34185.6,-3.42,127,25.2
2026-1-1,2026-4-12,19.0,2.0,14,15.0,-34151.85,-3.42,176,17.61
2026-1-1,2026-4-12,25.0,13.0,7,30.0,-34162.42,-3.42,142,35.92
2026-1-1,2026-4-12,19.0,2.0,15,15.0,-34151.85,-3.42,176,17.61
2026-1-1,2026-4-12,19.0,2.0,12,15.0,-34212.85,-3.42,171,19.3
2026-1-1,2026-4-12,25.0,14.0,7,30.0,-34162.42,-3.42,142,35.92
2026-1-1,2026-4-12,16.0,8.0,8,25.0,-34160.45,-3.42,162,36.42
2026-1-1,2026-4-12,18.0,4.0,9,25.0,-34181.6,-3.42,158,25.32
2026-1-1,2026-4-12,15.0,2.0,8,15.0,-34285.82,-3.43,203,23.65
2026-1-1,2026-4-12,15.0,12.0,12,30.0,-34324.37,-3.43,148,29.73
2026-1-1,2026-4-12,24.0,7.0,8,30.0,-34396.96,-3.44,138,36.23
2026-1-1,2026-4-12,25.0,9.0,8,30.0,-34403.96,-3.44,140,33.57
2026-1-1,2026-4-12,20.0,2.0,5,30.0,-34387.98,-3.44,178,31.46
2026-1-1,2026-4-12,19.0,2.0,5,30.0,-34412.98,-3.44,178,31.46
2026-1-1,2026-4-12,23.0,9.0,8,30.0,-34490.96,-3.45,137,31.39
2026-1-1,2026-4-12,25.0,12.0,10,30.0,-34532.95,-3.45,123,29.27
2026-1-1,2026-4-12,23.0,4.0,9,30.0,-34472.6,-3.45,146,25.34
2026-1-1,2026-4-12,19.0,10.0,7,15.0,-34476.46,-3.45,172,34.3
2026-1-1,2026-4-12,25.0,7.0,8,30.0,-34641.96,-3.46,138,36.23
2026-1-1,2026-4-12,16.0,15.0,14,25.0,-34649.55,-3.46,150,28.0
2026-1-1,2026-4-12,24.0,14.0,5,15.0,-34610.12,-3.46,178,35.39
2026-1-1,2026-4-12,25.0,14.0,5,15.0,-34610.12,-3.46,178,35.39
2026-1-1,2026-4-12,20.0,8.0,9,30.0,-34629.6,-3.46,126,33.33
2026-1-1,2026-4-12,15.0,8.0,11,30.0,-34737.55,-3.47,157,31.21
2026-1-1,2026-4-12,20.0,3.0,12,15.0,-34705.69,-3.47,154,24.68
2026-1-1,2026-4-12,25.0,10.0,10,30.0,-34680.95,-3.47,127,28.35
2026-1-1,2026-4-12,25.0,2.0,10,25.0,-34846.6,-3.48,155,23.87
2026-1-1,2026-4-12,24.0,2.0,10,25.0,-34846.6,-3.48,155,23.87
2026-1-1,2026-4-12,21.0,6.0,10,30.0,-34847.95,-3.48,131,27.48
2026-1-1,2026-4-12,17.0,14.0,14,20.0,-34901.55,-3.49,170,26.47
2026-1-1,2026-4-12,14.0,12.0,14,20.0,-34943.82,-3.49,154,27.27
