回测开始日期,回测结束日期,止盈(%),止损(%),最大持仓(天),斜率阈值(°),绝对盈亏(元),总收益率(%),总交易笔数,胜率(%)
2022-03-01,2023-02-28,10.0,9.0,13,20.0,-436354.12,-43.64,390,29.23
2022-03-01,2023-02-28,10.0,10.0,11,25.0,-436426.79,-43.64,366,30.33
2022-03-01,2023-02-28,12.0,6.0,9,20.0,-436467.33,-43.65,420,30.24
2022-03-01,2023-02-28,8.0,7.0,8,20.0,-436691.84,-43.67,433,34.41
2022-03-01,2023-02-28,8.0,9.0,14,25.0,-436940.97,-43.69,374,28.88
2022-03-01,2023-02-28,14.0,10.0,13,20.0,-436900.56,-43.69,325,28.0
2022-03-01,2023-02-28,8.0,9.0,15,25.0,-436940.97,-43.69,374,28.88
2022-03-01,2023-02-28,10.0,6.0,6,20.0,-437020.82,-43.7,455,35.82
2022-03-01,2023-02-28,13.0,4.0,15,20.0,-437141.03,-43.71,408,23.28
2022-03-01,2023-02-28,7.0,4.0,6,20.0,-437199.63,-43.72,423,32.86
2022-03-01,2023-02-28,8.0,4.0,11,20.0,-437164.6,-43.72,470,28.09
2022-03-01,2023-02-28,9.0,7.0,15,25.0,-437244.29,-43.72,369,29.81
2022-03-01,2023-02-28,14.0,3.0,13,20.0,-437177.2,-43.72,417,22.06
2022-03-01,2023-02-28,14.0,7.0,15,20.0,-437295.25,-43.73,347,24.78
2022-03-01,2023-02-28,11.0,6.0,14,25.0,-437407.59,-43.74,335,27.16
2022-03-01,2023-02-28,9.0,5.0,12,25.0,-437432.92,-43.74,425,28.71
2022-03-01,2023-02-28,13.0,5.0,6,20.0,-437465.47,-43.75,408,33.82
2022-03-01,2023-02-28,5.0,4.0,14,20.0,-437510.98,-43.75,488,31.97
2022-03-01,2023-02-28,8.0,3.0,12,20.0,-437572.57,-43.76,426,27.23
2022-03-01,2023-02-28,11.0,4.0,15,20.0,-437636.26,-43.76,422,26.07
2022-03-01,2023-02-28,7.0,7.0,8,20.0,-437897.82,-43.79,390,34.1
2022-03-01,2023-02-28,10.0,6.0,6,25.0,-437966.0,-43.8,401,32.92
2022-03-01,2023-02-28,15.0,7.0,7,20.0,-438040.68,-43.8,374,30.75
2022-03-01,2023-02-28,8.0,4.0,13,20.0,-438077.44,-43.81,426,26.53
2022-03-01,2023-02-28,8.0,5.0,5,25.0,-438172.99,-43.82,480,37.29
2022-03-01,2023-02-28,9.0,3.0,10,25.0,-438351.98,-43.84,435,24.14
2022-03-01,2023-02-28,14.0,5.0,15,20.0,-438380.54,-43.84,377,24.14
2022-03-01,2023-02-28,15.0,8.0,6,20.0,-438401.37,-43.84,411,35.04
2022-03-01,2023-02-28,11.0,3.0,9,25.0,-438405.46,-43.84,464,23.71
2022-03-01,2023-02-28,15.0,4.0,14,20.0,-438726.68,-43.87,352,24.15
2022-03-01,2023-02-28,15.0,10.0,13,25.0,-438795.36,-43.88,331,27.49
2022-03-01,2023-02-28,9.0,4.0,12,20.0,-438939.84,-43.89,431,25.52
2022-03-01,2023-02-28,15.0,9.0,9,20.0,-438949.65,-43.89,354,29.66
2022-03-01,2023-02-28,10.0,9.0,5,20.0,-438948.06,-43.89,489,37.42
2022-03-01,2023-02-28,15.0,9.0,8,20.0,-439236.13,-43.92,389,31.88
2022-03-01,2023-02-28,7.0,7.0,7,25.0,-439194.3,-43.92,382,35.34
2022-03-01,2023-02-28,15.0,9.0,6,20.0,-439320.58,-43.93,417,34.77
2022-03-01,2023-02-28,7.0,4.0,12,20.0,-439304.59,-43.93,437,28.6
2022-03-01,2023-02-28,11.0,9.0,5,25.0,-439307.16,-43.93,488,37.91
2022-03-01,2023-02-28,8.0,9.0,14,20.0,-439424.9,-43.94,394,28.68
2022-03-01,2023-02-28,9.0,8.0,11,20.0,-439445.11,-43.94,394,27.66
2022-03-01,2023-02-28,8.0,7.0,6,25.0,-439393.76,-43.94,415,34.7
2022-03-01,2023-02-28,9.0,3.0,12,20.0,-439374.26,-43.94,476,22.27
2022-03-01,2023-02-28,10.0,8.0,14,20.0,-439500.14,-43.95,382,29.32
2022-03-01,2023-02-28,15.0,7.0,8,25.0,-439464.49,-43.95,373,33.78
2022-03-01,2023-02-28,14.0,7.0,5,25.0,-439642.8,-43.96,462,36.36
2022-03-01,2023-02-28,15.0,9.0,5,20.0,-439915.09,-43.99,469,37.95
2022-03-01,2023-02-28,8.0,10.0,13,20.0,-440046.17,-44.0,391,30.95
2022-03-01,2023-02-28,13.0,8.0,9,20.0,-440116.1,-44.01,374,28.88
2022-03-01,2023-02-28,10.0,3.0,10,20.0,-440183.47,-44.02,473,24.52
2022-03-01,2023-02-28,8.0,9.0,7,20.0,-440329.46,-44.03,420,35.0
2022-03-01,2023-02-28,9.0,7.0,6,25.0,-440355.46,-44.04,423,35.22
2022-03-01,2023-02-28,15.0,5.0,12,20.0,-440388.64,-44.04,395,28.61
2022-03-01,2023-02-28,5.0,5.0,5,25.0,-440627.08,-44.06,502,41.83
2022-03-01,2023-02-28,11.0,4.0,14,20.0,-440618.72,-44.06,410,27.32
2022-03-01,2023-02-28,11.0,8.0,8,20.0,-440621.36,-44.06,434,32.49
2022-03-01,2023-02-28,10.0,10.0,11,20.0,-440716.55,-44.07,374,27.81
2022-03-01,2023-02-28,9.0,10.0,13,25.0,-440743.38,-44.07,362,29.56
2022-03-01,2023-02-28,11.0,6.0,6,20.0,-440878.78,-44.09,450,34.67
2022-03-01,2023-02-28,12.0,4.0,8,20.0,-441270.49,-44.13,456,26.75
2022-03-01,2023-02-28,11.0,5.0,11,20.0,-441407.39,-44.14,414,26.09
2022-03-01,2023-02-28,12.0,7.0,14,20.0,-441372.26,-44.14,370,27.57
2022-03-01,2023-02-28,5.0,4.0,6,20.0,-441458.15,-44.15,473,34.67
2022-03-01,2023-02-28,10.0,3.0,11,25.0,-441546.64,-44.15,460,24.13
2022-03-01,2023-02-28,12.0,9.0,6,20.0,-441553.48,-44.16,404,34.9
2022-03-01,2023-02-28,13.0,7.0,6,20.0,-441776.2,-44.18,413,34.38
2022-03-01,2023-02-28,10.0,8.0,6,20.0,-441890.95,-44.19,448,34.82
2022-03-01,2023-02-28,6.0,7.0,12,20.0,-442082.56,-44.21,441,31.52
2022-03-01,2023-02-28,15.0,5.0,11,20.0,-442067.36,-44.21,396,27.53
2022-03-01,2023-02-28,11.0,6.0,11,25.0,-442408.38,-44.24,352,28.69
2022-03-01,2023-02-28,10.0,8.0,15,25.0,-442545.3,-44.25,371,28.57
2022-03-01,2023-02-28,14.0,6.0,12,20.0,-442580.06,-44.26,343,25.36
2022-03-01,2023-02-28,11.0,8.0,10,25.0,-442633.13,-44.26,394,27.66
2022-03-01,2023-02-28,13.0,8.0,7,20.0,-442734.0,-44.27,374,33.16
2022-03-01,2023-02-28,14.0,8.0,7,20.0,-442707.77,-44.27,385,32.47
2022-03-01,2023-02-28,13.0,8.0,13,25.0,-442802.77,-44.28,322,26.4
2022-03-01,2023-02-28,10.0,9.0,10,25.0,-442817.26,-44.28,331,28.7
2022-03-01,2023-02-28,11.0,4.0,12,25.0,-442888.81,-44.29,399,27.32
2022-03-01,2023-02-28,8.0,8.0,5,25.0,-443191.17,-44.32,440,37.73
2022-03-01,2023-02-28,10.0,5.0,5,25.0,-443201.93,-44.32,506,35.18
2022-03-01,2023-02-28,5.0,6.0,9,25.0,-443179.39,-44.32,426,34.74
2022-03-01,2023-02-28,7.0,9.0,6,20.0,-443455.17,-44.35,435,36.55
2022-03-01,2023-02-28,14.0,6.0,11,20.0,-443522.01,-44.35,363,27.82
2022-03-01,2023-02-28,10.0,8.0,13,20.0,-443484.89,-44.35,380,26.84
2022-03-01,2023-02-28,10.0,10.0,14,25.0,-443643.22,-44.36,370,28.65
2022-03-01,2023-02-28,6.0,4.0,12,20.0,-443701.78,-44.37,458,28.6
2022-03-01,2023-02-28,13.0,10.0,11,25.0,-443724.63,-44.37,341,30.5
2022-03-01,2023-02-28,7.0,9.0,15,25.0,-443895.18,-44.39,373,29.76
2022-03-01,2023-02-28,8.0,5.0,11,20.0,-443997.79,-44.4,422,29.86
2022-03-01,2023-02-28,12.0,10.0,9,25.0,-443972.66,-44.4,368,32.34
2022-03-01,2023-02-28,15.0,10.0,12,25.0,-444137.68,-44.41,337,28.49
2022-03-01,2023-02-28,10.0,6.0,8,20.0,-444266.35,-44.43,441,30.84
2022-03-01,2023-02-28,8.0,7.0,5,20.0,-444445.4,-44.44,549,40.07
2022-03-01,2023-02-28,13.0,8.0,15,20.0,-444565.19,-44.46,364,26.37
2022-03-01,2023-02-28,12.0,9.0,9,25.0,-444727.28,-44.47,369,30.89
2022-03-01,2023-02-28,7.0,10.0,11,25.0,-444942.44,-44.49,350,31.14
2022-03-01,2023-02-28,9.0,5.0,5,20.0,-445323.96,-44.53,501,36.73
2022-03-01,2023-02-28,15.0,3.0,10,25.0,-445501.18,-44.55,407,23.59
2022-03-01,2023-02-28,12.0,10.0,10,25.0,-445760.97,-44.58,341,26.98
2022-03-01,2023-02-28,7.0,9.0,8,25.0,-446027.53,-44.6,373,35.66
2022-03-01,2023-02-28,12.0,4.0,14,20.0,-446110.28,-44.61,411,25.3
2022-03-01,2023-02-28,15.0,4.0,9,20.0,-446245.85,-44.62,428,25.47
2022-03-01,2023-02-28,15.0,10.0,13,20.0,-446220.31,-44.62,335,26.87
2022-03-01,2023-02-28,15.0,8.0,15,20.0,-446318.22,-44.63,337,25.22
2022-03-01,2023-02-28,8.0,5.0,8,20.0,-446487.53,-44.65,436,31.65
2022-03-01,2023-02-28,8.0,7.0,7,20.0,-446550.68,-44.66,416,32.21
2022-03-01,2023-02-28,9.0,7.0,12,20.0,-446594.08,-44.66,402,27.86
2022-03-01,2023-02-28,10.0,9.0,6,20.0,-446621.65,-44.66,434,35.48
2022-03-01,2023-02-28,12.0,6.0,10,20.0,-446785.96,-44.68,400,28.5
2022-03-01,2023-02-28,12.0,3.0,11,25.0,-446925.77,-44.69,413,21.07
2022-03-01,2023-02-28,11.0,5.0,6,20.0,-447036.71,-44.7,456,31.8
2022-03-01,2023-02-28,13.0,6.0,8,20.0,-447298.5,-44.73,391,31.71
2022-03-01,2023-02-28,7.0,9.0,6,25.0,-447293.16,-44.73,427,35.6
2022-03-01,2023-02-28,14.0,5.0,8,25.0,-447351.45,-44.74,381,29.13
2022-03-01,2023-02-28,13.0,8.0,12,25.0,-447378.0,-44.74,343,27.41
2022-03-01,2023-02-28,14.0,8.0,7,25.0,-447446.81,-44.74,350,32.86
2022-03-01,2023-02-28,14.0,7.0,6,20.0,-447544.74,-44.75,413,34.62
2022-03-01,2023-02-28,5.0,5.0,12,20.0,-447546.97,-44.75,439,34.85
2022-03-01,2023-02-28,10.0,3.0,14,25.0,-447568.17,-44.76,426,23.47
2022-03-01,2023-02-28,11.0,9.0,6,25.0,-447745.94,-44.77,417,34.29
2022-03-01,2023-02-28,12.0,9.0,10,25.0,-447831.03,-44.78,361,27.15
2022-03-01,2023-02-28,8.0,7.0,15,20.0,-447883.58,-44.79,404,29.46
2022-03-01,2023-02-28,8.0,7.0,11,20.0,-447875.5,-44.79,392,30.87
2022-03-01,2023-02-28,13.0,5.0,7,25.0,-447860.52,-44.79,374,31.02
2022-03-01,2023-02-28,12.0,3.0,7,25.0,-447943.16,-44.79,400,26.0
2022-03-01,2023-02-28,12.0,4.0,11,20.0,-448117.68,-44.81,434,24.88
2022-03-01,2023-02-28,14.0,9.0,5,25.0,-448500.01,-44.85,468,36.97
2022-03-01,2023-02-28,12.0,7.0,9,20.0,-448462.29,-44.85,395,26.84
2022-03-01,2023-02-28,8.0,5.0,5,20.0,-448486.42,-44.85,513,38.01
2022-03-01,2023-02-28,14.0,3.0,7,25.0,-449081.07,-44.91,406,27.34
2022-03-01,2023-02-28,10.0,3.0,9,25.0,-449211.78,-44.92,440,24.77
2022-03-01,2023-02-28,9.0,10.0,15,25.0,-449291.61,-44.93,354,30.51
2022-03-01,2023-02-28,14.0,8.0,11,25.0,-449267.49,-44.93,356,28.93
2022-03-01,2023-02-28,13.0,3.0,13,20.0,-449478.74,-44.95,435,24.37
2022-03-01,2023-02-28,10.0,6.0,13,20.0,-449591.35,-44.96,395,26.33
2022-03-01,2023-02-28,15.0,7.0,15,20.0,-449662.78,-44.97,345,25.22
2022-03-01,2023-02-28,12.0,7.0,5,20.0,-449740.52,-44.97,513,37.43
2022-03-01,2023-02-28,12.0,9.0,5,20.0,-449919.66,-44.99,493,38.13
2022-03-01,2023-02-28,5.0,7.0,10,20.0,-450025.3,-45.0,437,36.38
2022-03-01,2023-02-28,8.0,7.0,10,20.0,-450112.14,-45.01,370,31.62
2022-03-01,2023-02-28,9.0,5.0,13,20.0,-450160.46,-45.02,434,30.18
2022-03-01,2023-02-28,14.0,9.0,8,20.0,-450248.8,-45.02,401,33.17
2022-03-01,2023-02-28,8.0,8.0,14,25.0,-450169.49,-45.02,361,30.19
2022-03-01,2023-02-28,15.0,10.0,11,20.0,-450183.39,-45.02,351,28.77
2022-03-01,2023-02-28,8.0,8.0,15,25.0,-450169.49,-45.02,361,30.19
2022-03-01,2023-02-28,6.0,5.0,15,20.0,-450273.39,-45.03,421,32.54
2022-03-01,2023-02-28,12.0,5.0,7,20.0,-450490.72,-45.05,397,30.73
2022-03-01,2023-02-28,10.0,3.0,8,25.0,-450620.58,-45.06,463,27.21
2022-03-01,2023-02-28,12.0,9.0,15,25.0,-450696.85,-45.07,354,25.71
2022-03-01,2023-02-28,14.0,10.0,7,25.0,-450792.21,-45.08,335,32.24
2022-03-01,2023-02-28,8.0,8.0,10,20.0,-450770.55,-45.08,393,31.3
2022-03-01,2023-02-28,9.0,7.0,5,20.0,-450901.92,-45.09,492,37.6
2022-03-01,2023-02-28,13.0,5.0,15,20.0,-451176.04,-45.12,375,25.87
2022-03-01,2023-02-28,5.0,5.0,6,20.0,-451201.94,-45.12,468,36.54
2022-03-01,2023-02-28,12.0,8.0,11,20.0,-451329.4,-45.13,378,27.51
2022-03-01,2023-02-28,10.0,8.0,10,25.0,-451427.36,-45.14,358,29.33
2022-03-01,2023-02-28,13.0,4.0,12,20.0,-451418.5,-45.14,399,24.56
2022-03-01,2023-02-28,5.0,4.0,10,20.0,-451498.52,-45.15,457,31.29
2022-03-01,2023-02-28,12.0,10.0,14,20.0,-451625.73,-45.16,353,26.63
2022-03-01,2023-02-28,15.0,5.0,15,20.0,-451731.13,-45.17,343,25.95
2022-03-01,2023-02-28,15.0,9.0,10,20.0,-451770.5,-45.18,321,28.97
2022-03-01,2023-02-28,6.0,10.0,7,20.0,-451911.76,-45.19,411,36.98
2022-03-01,2023-02-28,13.0,7.0,10,20.0,-452101.15,-45.21,385,29.09
2022-03-01,2023-02-28,13.0,6.0,11,25.0,-452054.81,-45.21,342,26.32
2022-03-01,2023-02-28,12.0,5.0,11,25.0,-452249.2,-45.22,388,25.77
2022-03-01,2023-02-28,8.0,9.0,13,25.0,-452381.06,-45.24,375,31.73
2022-03-01,2023-02-28,12.0,3.0,10,20.0,-452365.32,-45.24,463,23.33
2022-03-01,2023-02-28,12.0,4.0,12,25.0,-452466.27,-45.25,391,25.32
2022-03-01,2023-02-28,8.0,4.0,11,25.0,-452651.55,-45.27,435,27.82
2022-03-01,2023-02-28,7.0,4.0,9,20.0,-452807.44,-45.28,428,29.91
2022-03-01,2023-02-28,14.0,8.0,11,20.0,-452788.1,-45.28,359,30.36
2022-03-01,2023-02-28,7.0,7.0,8,25.0,-452955.8,-45.3,398,37.19
2022-03-01,2023-02-28,8.0,9.0,12,25.0,-453076.52,-45.31,395,31.39
2022-03-01,2023-02-28,12.0,7.0,14,25.0,-453229.48,-45.32,336,25.3
2022-03-01,2023-02-28,15.0,3.0,7,25.0,-453245.65,-45.32,414,27.54
2022-03-01,2023-02-28,12.0,10.0,15,20.0,-453352.76,-45.34,391,27.62
2022-03-01,2023-02-28,8.0,5.0,8,25.0,-453462.6,-45.35,424,31.37
2022-03-01,2023-02-28,6.0,8.0,10,25.0,-453521.85,-45.35,411,32.85
2022-03-01,2023-02-28,13.0,8.0,7,25.0,-453459.98,-45.35,340,33.82
2022-03-01,2023-02-28,10.0,8.0,14,25.0,-453567.58,-45.36,369,27.91
2022-03-01,2023-02-28,15.0,3.0,14,20.0,-453687.82,-45.37,406,21.43
2022-03-01,2023-02-28,11.0,6.0,8,25.0,-453923.96,-45.39,409,31.54
2022-03-01,2023-02-28,8.0,10.0,5,20.0,-454256.85,-45.43,470,35.96
2022-03-01,2023-02-28,6.0,5.0,13,20.0,-454348.02,-45.43,421,31.35
2022-03-01,2023-02-28,13.0,7.0,8,25.0,-454329.1,-45.43,364,31.32
2022-03-01,2023-02-28,13.0,8.0,6,20.0,-454513.76,-45.45,406,33.0
2022-03-01,2023-02-28,14.0,10.0,13,25.0,-454564.31,-45.46,362,27.62
2022-03-01,2023-02-28,8.0,5.0,11,25.0,-454933.63,-45.49,413,28.09
2022-03-01,2023-02-28,10.0,10.0,8,20.0,-455012.55,-45.5,412,33.25
2022-03-01,2023-02-28,5.0,4.0,7,20.0,-455058.26,-45.51,457,31.95
2022-03-01,2023-02-28,9.0,3.0,11,20.0,-455375.7,-45.54,468,24.15
2022-03-01,2023-02-28,14.0,8.0,8,25.0,-455729.63,-45.57,368,31.79
2022-03-01,2023-02-28,8.0,10.0,10,25.0,-455805.82,-45.58,362,28.45
2022-03-01,2023-02-28,15.0,7.0,7,25.0,-455881.05,-45.59,349,32.95
2022-03-01,2023-02-28,12.0,8.0,6,20.0,-456037.7,-45.6,416,34.13
2022-03-01,2023-02-28,15.0,9.0,6,25.0,-456240.32,-45.62,412,34.71
2022-03-01,2023-02-28,9.0,10.0,14,25.0,-456306.04,-45.63,360,30.0
2022-03-01,2023-02-28,12.0,6.0,14,20.0,-456404.62,-45.64,393,28.24
2022-03-01,2023-02-28,14.0,5.0,13,20.0,-456392.7,-45.64,378,25.66
2022-03-01,2023-02-28,12.0,7.0,9,25.0,-456586.75,-45.66,378,30.16
2022-03-01,2023-02-28,11.0,8.0,11,20.0,-456679.8,-45.67,361,28.53
2022-03-01,2023-02-28,9.0,7.0,5,25.0,-456768.15,-45.68,471,36.73
2022-03-01,2023-02-28,7.0,7.0,5,25.0,-456982.99,-45.7,482,39.42
2022-03-01,2023-02-28,15.0,10.0,9,25.0,-456961.53,-45.7,318,31.45
2022-03-01,2023-02-28,12.0,6.0,11,25.0,-457011.4,-45.7,355,27.32
2022-03-01,2023-02-28,9.0,5.0,5,25.0,-457115.08,-45.71,473,35.1
2022-03-01,2023-02-28,8.0,7.0,5,25.0,-457098.65,-45.71,473,37.21
2022-03-01,2023-02-28,10.0,9.0,14,20.0,-457248.71,-45.72,379,30.34
2022-03-01,2023-02-28,15.0,3.0,9,25.0,-457330.19,-45.73,420,26.19
2022-03-01,2023-02-28,10.0,10.0,15,20.0,-457256.84,-45.73,371,28.03
2022-03-01,2023-02-28,8.0,8.0,13,25.0,-457627.87,-45.76,371,29.11
2022-03-01,2023-02-28,7.0,6.0,11,25.0,-457592.89,-45.76,357,31.09
2022-03-01,2023-02-28,8.0,3.0,9,20.0,-457595.81,-45.76,429,26.34
2022-03-01,2023-02-28,6.0,4.0,7,20.0,-457635.41,-45.76,461,31.67
2022-03-01,2023-02-28,11.0,3.0,6,20.0,-457692.87,-45.77,441,30.39
2022-03-01,2023-02-28,10.0,10.0,13,20.0,-457812.49,-45.78,387,29.46
2022-03-01,2023-02-28,6.0,7.0,11,20.0,-457836.87,-45.78,450,33.33
2022-03-01,2023-02-28,15.0,8.0,13,20.0,-457863.04,-45.79,361,26.32
2022-03-01,2023-02-28,12.0,6.0,12,20.0,-457985.43,-45.8,397,29.22
2022-03-01,2023-02-28,10.0,3.0,6,25.0,-458174.51,-45.82,432,29.4
2022-03-01,2023-02-28,12.0,7.0,10,20.0,-458197.83,-45.82,394,27.92
2022-03-01,2023-02-28,15.0,3.0,11,25.0,-458200.77,-45.82,380,24.21
2022-03-01,2023-02-28,11.0,7.0,14,25.0,-458274.28,-45.83,336,27.08
2022-03-01,2023-02-28,14.0,7.0,15,25.0,-458392.2,-45.84,323,25.39
2022-03-01,2023-02-28,13.0,7.0,11,20.0,-458425.33,-45.84,356,29.49
2022-03-01,2023-02-28,8.0,10.0,12,25.0,-458554.32,-45.86,360,30.0
2022-03-01,2023-02-28,6.0,6.0,9,20.0,-459227.49,-45.92,437,34.55
2022-03-01,2023-02-28,14.0,9.0,12,25.0,-459359.62,-45.94,339,30.97
2022-03-01,2023-02-28,6.0,8.0,5,25.0,-459473.99,-45.95,479,39.87
2022-03-01,2023-02-28,7.0,10.0,7,25.0,-459505.74,-45.95,351,35.04
2022-03-01,2023-02-28,9.0,8.0,5,20.0,-459631.11,-45.96,485,38.35
2022-03-01,2023-02-28,12.0,6.0,11,20.0,-459604.45,-45.96,394,29.19
2022-03-01,2023-02-28,13.0,3.0,12,20.0,-459695.57,-45.97,439,22.32
2022-03-01,2023-02-28,14.0,9.0,11,25.0,-459663.79,-45.97,372,28.23
2022-03-01,2023-02-28,10.0,6.0,14,25.0,-459780.49,-45.98,328,27.44
2022-03-01,2023-02-28,12.0,6.0,12,25.0,-459975.99,-46.0,358,24.58
2022-03-01,2023-02-28,10.0,5.0,13,20.0,-460401.76,-46.04,385,27.01
2022-03-01,2023-02-28,7.0,5.0,8,20.0,-460513.47,-46.05,438,32.65
2022-03-01,2023-02-28,15.0,7.0,12,25.0,-460609.66,-46.06,351,28.77
2022-03-01,2023-02-28,12.0,6.0,7,25.0,-460644.74,-46.06,387,30.75
2022-03-01,2023-02-28,11.0,10.0,11,20.0,-460573.47,-46.06,393,29.52
2022-03-01,2023-02-28,12.0,5.0,14,20.0,-460654.25,-46.07,395,22.28
2022-03-01,2023-02-28,12.0,4.0,10,20.0,-460900.55,-46.09,461,26.03
2022-03-01,2023-02-28,10.0,9.0,15,25.0,-460978.87,-46.1,378,28.31
2022-03-01,2023-02-28,6.0,8.0,9,20.0,-461089.76,-46.11,457,34.57
2022-03-01,2023-02-28,14.0,6.0,13,20.0,-461133.21,-46.11,335,25.67
2022-03-01,2023-02-28,8.0,8.0,12,25.0,-461125.96,-46.11,390,30.0
2022-03-01,2023-02-28,8.0,7.0,14,25.0,-461397.23,-46.14,380,28.16
2022-03-01,2023-02-28,9.0,8.0,15,20.0,-461522.24,-46.15,392,28.06
2022-03-01,2023-02-28,5.0,6.0,7,20.0,-461501.32,-46.15,450,38.44
2022-03-01,2023-02-28,14.0,7.0,8,25.0,-461603.42,-46.16,366,32.24
2022-03-01,2023-02-28,11.0,3.0,7,25.0,-461662.45,-46.17,411,27.49
2022-03-01,2023-02-28,10.0,8.0,15,20.0,-461835.87,-46.18,376,27.13
2022-03-01,2023-02-28,7.0,10.0,12,20.0,-461944.16,-46.19,390,35.9
2022-03-01,2023-02-28,7.0,5.0,8,25.0,-461960.8,-46.2,426,30.52
2022-03-01,2023-02-28,5.0,6.0,15,20.0,-462268.06,-46.23,457,36.98
2022-03-01,2023-02-28,15.0,10.0,12,20.0,-462391.87,-46.24,346,28.03
2022-03-01,2023-02-28,5.0,6.0,11,25.0,-462482.04,-46.25,427,36.07
2022-03-01,2023-02-28,6.0,7.0,8,25.0,-462487.55,-46.25,423,34.75
2022-03-01,2023-02-28,11.0,5.0,7,25.0,-462623.88,-46.26,389,30.33
2022-03-01,2023-02-28,6.0,8.0,6,25.0,-462596.38,-46.26,420,36.67
2022-03-01,2023-02-28,12.0,4.0,9,20.0,-462658.47,-46.27,445,24.49
2022-03-01,2023-02-28,5.0,9.0,9,25.0,-462947.87,-46.29,413,36.8
2022-03-01,2023-02-28,12.0,9.0,14,25.0,-463021.04,-46.3,345,26.96
2022-03-01,2023-02-28,5.0,9.0,5,25.0,-463027.58,-46.3,473,41.86
2022-03-01,2023-02-28,11.0,6.0,10,20.0,-463050.36,-46.31,395,29.11
2022-03-01,2023-02-28,6.0,7.0,10,20.0,-463347.47,-46.33,448,32.14
2022-03-01,2023-02-28,8.0,8.0,7,20.0,-463595.66,-46.36,395,33.16
2022-03-01,2023-02-28,11.0,8.0,10,20.0,-463699.95,-46.37,388,28.35
2022-03-01,2023-02-28,13.0,10.0,10,25.0,-463842.97,-46.38,318,27.99
2022-03-01,2023-02-28,5.0,7.0,12,20.0,-463994.63,-46.4,442,35.29
2022-03-01,2023-02-28,15.0,10.0,15,25.0,-464088.9,-46.41,323,28.17
2022-03-01,2023-02-28,10.0,6.0,15,25.0,-464121.01,-46.41,362,29.28
2022-03-01,2023-02-28,5.0,9.0,7,25.0,-464084.85,-46.41,421,40.38
2022-03-01,2023-02-28,14.0,5.0,12,20.0,-464220.04,-46.42,396,25.51
2022-03-01,2023-02-28,13.0,5.0,10,20.0,-464201.24,-46.42,410,26.83
2022-03-01,2023-02-28,14.0,5.0,13,25.0,-464182.85,-46.42,342,26.9
2022-03-01,2023-02-28,15.0,9.0,11,20.0,-464267.26,-46.43,385,28.31
2022-03-01,2023-02-28,13.0,8.0,10,25.0,-464629.21,-46.46,339,25.96
2022-03-01,2023-02-28,7.0,6.0,7,25.0,-464825.51,-46.48,387,32.82
2022-03-01,2023-02-28,8.0,8.0,5,20.0,-464817.76,-46.48,490,37.76
2022-03-01,2023-02-28,12.0,9.0,11,20.0,-465004.7,-46.5,385,28.05
2022-03-01,2023-02-28,8.0,9.0,15,20.0,-465170.25,-46.52,394,28.68
2022-03-01,2023-02-28,12.0,8.0,9,20.0,-465259.73,-46.53,394,30.71
2022-03-01,2023-02-28,8.0,10.0,7,25.0,-465263.35,-46.53,401,33.92
2022-03-01,2023-02-28,13.0,9.0,10,20.0,-465430.62,-46.54,352,27.84
2022-03-01,2023-02-28,9.0,4.0,9,25.0,-465410.1,-46.54,422,28.44
2022-03-01,2023-02-28,13.0,3.0,11,20.0,-465400.56,-46.54,449,22.49
2022-03-01,2023-02-28,13.0,8.0,14,25.0,-465519.24,-46.55,321,27.1
2022-03-01,2023-02-28,13.0,4.0,9,20.0,-465706.72,-46.57,416,25.72
2022-03-01,2023-02-28,10.0,9.0,10,20.0,-465852.9,-46.59,380,28.68
2022-03-01,2023-02-28,15.0,8.0,5,20.0,-465999.38,-46.6,464,38.15
2022-03-01,2023-02-28,8.0,5.0,6,25.0,-465970.22,-46.6,432,32.87
2022-03-01,2023-02-28,6.0,5.0,11,25.0,-466062.24,-46.61,421,31.83
2022-03-01,2023-02-28,12.0,5.0,5,20.0,-466239.11,-46.62,521,36.08
2022-03-01,2023-02-28,14.0,8.0,8,20.0,-466330.91,-46.63,399,31.33
2022-03-01,2023-02-28,9.0,7.0,7,20.0,-466472.39,-46.65,411,32.6
2022-03-01,2023-02-28,12.0,8.0,10,20.0,-466661.29,-46.67,377,27.06
2022-03-01,2023-02-28,6.0,8.0,8,20.0,-467011.55,-46.7,447,34.9
2022-03-01,2023-02-28,6.0,9.0,6,25.0,-467077.18,-46.71,439,37.81
2022-03-01,2023-02-28,10.0,9.0,14,25.0,-467240.89,-46.72,366,29.23
2022-03-01,2023-02-28,13.0,7.0,15,25.0,-467296.05,-46.73,337,25.22
2022-03-01,2023-02-28,5.0,6.0,12,25.0,-467348.54,-46.73,425,34.35
2022-03-01,2023-02-28,12.0,8.0,12,25.0,-467280.41,-46.73,354,30.23
2022-03-01,2023-02-28,10.0,5.0,8,20.0,-467628.5,-46.76,434,29.49
2022-03-01,2023-02-28,12.0,10.0,11,20.0,-467592.11,-46.76,385,28.57
2022-03-01,2023-02-28,8.0,9.0,5,20.0,-467928.72,-46.79,504,40.08
2022-03-01,2023-02-28,13.0,8.0,12,20.0,-467940.99,-46.79,358,26.26
2022-03-01,2023-02-28,7.0,6.0,8,20.0,-468348.67,-46.83,413,34.87
